# -----------------------------------------------------------------------------
# TMdock - docking by full/partial structure alignment                V20160511
#										
# -----------------------------------------------------------------------------
#               Date / time : 2023:08:03 / 04:25:04
#       Number of templates : 12470
#            Alignment type : FSA
#                 Fast mode : on
#         Benchmarking mode : off
#     TMScore Normalized by : Length of the target
# -----------------------------------------------------------------------------
#
# Label                Score    TM-score1    TM-score2    FSC-score      iSeqID1      iSeqID2        dSASA         d_av       AACE18        SolEM     trgtLen1     trgtLen2    tmpltLen1    tmpltLen2      aliLen1      aliLen2         t[0]         t[1]         t[2]      u[0][0]      u[0][1]      u[0][2]      u[1][0]      u[1][1]      u[1][2]      u[2][0]      u[2][1]      u[2][2]
#
1unk0A0C_21      6.88354e-04  2.47241e-01  1.92148e-01  1.45455e-02  1.62791e-01  0.00000e+00  9.44570e-03  4.74348e-02  1.41945e-01  2.00859e-02  9.50000e+01  2.60000e+01  8.70000e+01  8.70000e+01  6.30000e+01  2.00000e+01 -3.13070e+01  1.10666e+01 -1.31299e+01  8.13659e-01  2.64661e-01 -5.17604e-01  3.82773e-01 -9.14021e-01  1.34354e-01 -4.37542e-01 -3.07443e-01 -8.45006e-01
6tzdB1A1_12      6.88221e-04  3.48207e-01  3.19839e-01  5.29462e-02  5.12821e-02  1.17647e-01  4.20125e-02  1.96193e-01  1.47753e-01  4.08562e-02  9.50000e+01  2.60000e+01  1.26000e+02  1.26000e+02  7.60000e+01  2.40000e+01 -1.89742e+01 -3.07576e+01 -5.32102e+00  9.81708e-01  8.41851e-02 -1.70769e-01 -7.51698e-02 -6.52686e-01 -7.53891e-01 -1.74925e-01  7.52937e-01 -6.34419e-01
6mtyH1L1_12      6.87783e-04  6.33280e-01  2.66914e-01  2.66803e-02  8.62069e-02  4.34783e-02  4.60111e-03  2.37186e-01  1.41775e-01  1.76063e-02  9.50000e+01  2.60000e+01  2.17000e+02  2.14000e+02  8.80000e+01  2.30000e+01 -8.61201e+00 -1.88694e+01  2.24699e+01  4.03581e-01 -6.87582e-01 -6.03618e-01  8.99106e-01  4.20263e-01  1.22424e-01  1.69502e-01 -5.92124e-01  7.87819e-01
1g2q0A0B_12      6.85721e-04  2.97944e-01  2.03497e-01  5.92992e-02  2.00000e-02  0.00000e+00  3.93427e-03  1.41746e-01  2.07834e-01  5.21134e-02  9.50000e+01  2.60000e+01  1.78000e+02  1.78000e+02  8.20000e+01  2.50000e+01  2.38204e+01  3.32257e+01 -9.39864e+00 -6.22800e-01 -2.97581e-01  7.23579e-01  3.97443e-01  6.76288e-01  6.20220e-01 -6.73914e-01  6.73854e-01 -3.02920e-01
6ufeA1A3_12      6.84440e-04  2.44554e-01  1.92429e-01  1.69725e-01  1.08108e-01  4.00000e-02  2.07113e-01  3.71585e-01  2.89671e-01  9.72140e-02  9.50000e+01  2.60000e+01  9.00000e+01  9.00000e+01  5.10000e+01  2.50000e+01  5.02293e-01  1.91642e+01 -7.34889e+00  9.55106e-01 -2.33514e-01 -1.82331e-01  2.74591e-01  4.66668e-01  8.40726e-01 -1.11233e-01 -8.53049e-01  5.09838e-01
6ufeA2A4_12      6.84440e-04  2.44554e-01  1.92429e-01  1.69725e-01  1.08108e-01  4.00000e-02  2.07113e-01  3.71585e-01  2.89671e-01  9.72140e-02  9.50000e+01  2.60000e+01  9.00000e+01  9.00000e+01  5.10000e+01  2.50000e+01  5.02293e-01  1.91642e+01 -7.34889e+00  9.55106e-01 -2.33514e-01 -1.82331e-01  2.74591e-01  4.66668e-01  8.40726e-01 -1.11233e-01 -8.53049e-01  5.09838e-01
6s8jA1B1_21      6.83102e-04  2.14666e-01  3.05333e-01  5.05397e-02  6.12245e-02  1.00000e-01  1.78220e-02  4.08114e-01  6.36328e-01  7.70817e-02  9.50000e+01  2.60000e+01  1.10000e+02  1.86000e+02  5.80000e+01  2.00000e+01 -8.60655e+00  8.48019e+00 -2.14193e+00 -7.53315e-01  1.70669e-01 -6.35128e-01 -3.89103e-01 -8.94239e-01  2.21213e-01 -5.30203e-01  4.13773e-01  7.40052e-01
6lt0B1C1_21      6.82870e-04  3.00513e-01  2.51488e-01  3.28344e-02  1.16279e-01  4.34783e-02  1.12977e-03  1.15991e-01  1.60063e-01  2.10950e-02  9.50000e+01  2.60000e+01  3.85000e+02  3.86000e+02  8.80000e+01  2.30000e+01  2.43241e+01 -2.22398e+00  5.40654e-01 -6.44319e-01 -4.45134e-01  6.21859e-01 -7.55397e-01  4.97272e-01 -4.26727e-01 -1.19282e-01 -7.44699e-01 -6.56654e-01
6txvA1A2_12      6.82681e-04  5.32077e-01  2.44131e-01  1.24277e-01  1.25000e-01  0.00000e+00  2.81337e-02  3.52331e-01  2.52317e-01  4.76450e-02  9.50000e+01  2.60000e+01  1.16000e+02  1.16000e+02  7.50000e+01  2.40000e+01 -7.49467e+00  1.80276e+01 -3.25453e+01  5.18317e-01  7.18022e-01 -4.64534e-01  8.54857e-01 -4.19891e-01  3.04813e-01  2.38083e-02 -5.55100e-01 -8.31443e-01
1np80A0B_12      6.82181e-04  2.87394e-01  2.37825e-01  6.80751e-02  3.12500e-02  2.00000e-01  6.02503e-04  1.14034e-01  1.19170e-01  3.80342e-03  9.50000e+01  2.60000e+01  1.49000e+02  1.49000e+02  7.30000e+01  2.20000e+01 -3.02837e+01  4.78356e+00  2.87471e+01 -2.57199e-01  8.19097e-01 -5.12767e-01 -8.86422e-01 -4.11285e-01 -2.12368e-01 -3.84843e-01  3.99907e-01  8.31847e-01
2a9f0A0B_21      6.81292e-04  3.05762e-01  2.32466e-01  4.07089e-02  9.80392e-02  0.00000e+00  2.25437e-02  1.49884e-01  2.02853e-01  3.62975e-02  9.50000e+01  2.60000e+01  3.80000e+02  3.83000e+02  8.10000e+01  2.60000e+01  1.77340e+00  2.54021e+01 -2.38103e+01 -8.73668e-01 -4.29672e-01  2.28223e-01 -3.89943e-02  5.29424e-01  8.47461e-01 -4.84957e-01  7.31500e-01 -4.79295e-01
1o4t0A0B_12      6.80150e-04  4.29342e-01  3.06125e-01  2.45700e-02  8.62069e-02  1.36364e-01  1.19153e-04  1.51836e-01  1.00967e-01  8.75676e-03  9.50000e+01  2.60000e+01  1.15000e+02  1.15000e+02  7.40000e+01  2.60000e+01 -2.38451e+01 -3.04610e+01  2.06508e+01  7.10907e-01  2.16664e-01 -6.69080e-01 -6.98988e-01  3.22696e-01 -6.38187e-01  7.76377e-02  9.21371e-01  3.80852e-01
6hy0K10M1_12     6.78280e-04  2.43547e-01  1.73992e-01  6.20945e-02  7.50000e-02  0.00000e+00  2.59968e-03  9.62731e-02  1.87467e-01  1.94634e-02  9.50000e+01  2.60000e+01  1.48000e+02  1.48000e+02  6.60000e+01  2.50000e+01 -3.45097e+01 -5.94576e+00 -2.43632e+01 -5.52006e-01  4.88405e-02 -8.32409e-01  7.30158e-01  5.10417e-01 -4.54251e-01  4.02690e-01 -8.58539e-01 -3.17415e-01
1aoc0A0B_21      6.77723e-04  3.26633e-01  2.68564e-01  1.14736e-01  1.08696e-01  1.25000e-01  2.38879e-02  2.04021e-01  1.13254e-01  5.46599e-02  9.50000e+01  2.60000e+01  1.75000e+02  1.75000e+02  7.80000e+01  2.60000e+01  7.11116e+00 -2.84712e+01 -4.02660e+00 -5.17266e-01 -6.62749e-01 -5.41480e-01  4.19927e-01  3.54752e-01 -8.35351e-01  7.45719e-01 -6.59481e-01  9.48051e-02
5hi4A1B1_12      6.77714e-04  3.05723e-01  2.95226e-01  1.20455e-01  1.03448e-01  5.00000e-02  8.00187e-02  2.14860e-01  9.72396e-02  3.31789e-02  9.50000e+01  2.60000e+01  8.90000e+01  9.10000e+01  6.40000e+01  2.40000e+01  8.49639e+00 -1.03422e+01  2.55703e+01 -1.22843e-01 -5.00489e-01  8.56983e-01  9.35516e-01 -3.46613e-01 -6.83268e-02  3.31238e-01  7.93328e-01  5.10795e-01
5xcvA1B1_21      6.77064e-04  5.75368e-01  2.36078e-01  1.29794e-02  1.11111e-01  0.00000e+00  2.89518e-03  2.05777e-01  1.67500e-01  2.30511e-02  9.50000e+01  2.60000e+01  1.49000e+02  1.69000e+02  8.80000e+01  2.50000e+01 -1.13654e+00 -1.67125e+00  1.30506e+01 -3.20474e-01  7.83244e-02  9.44014e-01  5.29047e-01  8.41461e-01  1.09786e-01 -7.85752e-01  5.34611e-01 -3.11104e-01
6yifB1C1_12      6.74977e-04  1.42722e-01  1.35911e-01  2.64317e-02  0.00000e+00  7.69231e-02  7.24943e-11  0.00000e+00  1.73444e-01  1.24830e-02  9.50000e+01  2.60000e+01  5.60000e+01  3.70000e+01  3.00000e+01  2.60000e+01 -3.79158e+01  1.15116e+01  1.63631e+00 -9.46327e-01  1.75397e-02 -3.22734e-01  2.54739e-01  6.55048e-01 -7.11351e-01  1.98930e-01 -7.55384e-01 -6.24358e-01
6yanh1U1_12      6.73728e-04  2.41360e-01  2.71008e-01  8.01630e-02  0.00000e+00  9.09091e-02  3.13405e-01  4.80976e-01  3.59645e-01  3.64580e-01  9.50000e+01  2.60000e+01  7.50000e+01  1.42000e+02  5.60000e+01  2.30000e+01 -6.50021e+00  2.93213e+01 -6.21424e+00  3.55227e-01 -8.46337e-01  3.96898e-01 -6.66484e-01  6.84057e-02  7.42374e-01 -6.55449e-01 -5.28237e-01 -5.39770e-01
6l8fB1A1_21      6.72694e-04  2.34182e-01  2.97350e-01  1.31944e-01  6.81818e-02  4.00000e-02  5.86856e-01  5.49687e-01  1.18933e-01  4.64483e-01  9.50000e+01  2.60000e+01  8.40000e+01  8.30000e+01  4.40000e+01  2.50000e+01 -1.62255e+01 -1.64169e+01 -1.43954e+01 -9.46740e-01 -2.91709e-01 -1.36342e-01 -4.31699e-03  4.34886e-01 -9.00475e-01  3.21970e-01 -8.51927e-01 -4.12983e-01
3fju1A1B_21      6.72496e-04  2.52009e-01  2.54831e-01  3.40426e-02  5.00000e-01  1.25000e-01  2.35497e-03  1.45339e-01  1.60380e-01  3.06420e-02  9.50000e+01  2.60000e+01  6.50000e+01  3.07000e+02  4.30000e+01  2.60000e+01  3.39101e+01 -2.09085e+01  6.07736e+00  8.44824e-01 -4.97714e-01  1.96350e-01  3.84383e-01  3.09309e-01 -8.69815e-01  3.72186e-01  8.10314e-01  4.52625e-01
2ofy0A0B_12      6.72256e-04  2.77038e-01  1.75103e-01  1.16279e-01  0.00000e+00  4.76190e-02  3.43627e-01  6.17593e-01  5.88023e-01  3.32568e-01  9.50000e+01  2.60000e+01  8.00000e+01  7.80000e+01  6.40000e+01  2.20000e+01 -1.76193e+00 -2.53239e+01  1.66243e+01 -4.45633e-01  6.48295e-01 -6.17353e-01 -3.26474e-01 -7.59811e-01 -5.62229e-01 -8.33562e-01 -4.89983e-02  5.50249e-01
2wvf1A1B_21      6.72154e-04  3.33052e-01  3.00306e-01  9.46011e-02  5.71429e-02  1.15385e-01  7.25164e-02  2.80523e-01  2.25635e-01  4.49261e-02  9.50000e+01  2.60000e+01  1.39000e+02  1.34000e+02  7.90000e+01  2.60000e+01  1.98366e+01  1.27157e+01 -2.86918e+01 -6.69163e-01  4.26508e-01  6.08533e-01  5.73411e-01  8.17229e-01  5.77628e-02 -4.72675e-01  3.87592e-01 -7.91424e-01
5o05C1B1_21      6.71380e-04  4.58864e-01  2.71047e-01  2.44898e-01  0.00000e+00  0.00000e+00  2.28221e-02  5.43301e-01  4.24173e-01  1.25215e-01  9.50000e+01  2.60000e+01  3.09000e+02  1.16000e+02  8.10000e+01  2.40000e+01  1.11108e+01  1.42807e+01  1.29341e+01  6.17635e-01  2.71550e-01  7.38097e-01  3.08985e-02 -9.46154e-01  3.22240e-01  7.85857e-01 -1.76221e-01 -5.92768e-01
2dsq0I0G_12      6.71114e-04  1.73255e-01  1.67250e-01  9.86056e-02  6.66667e-02  0.00000e+00  2.49880e-01  4.59659e-01  5.44115e-01  2.08626e-01  9.50000e+01  2.60000e+01  4.90000e+01  7.30000e+01  3.90000e+01  2.00000e+01 -2.14743e+00 -5.32523e+00 -4.72624e+00 -7.01936e-01 -6.37742e-01 -3.17130e-01  3.01339e-01  1.37526e-01 -9.43547e-01  6.45353e-01 -7.57873e-01  9.56419e-02
2z211A1B_12      6.70206e-04  3.12280e-01  3.28957e-01  1.18421e-01  1.36364e-01  0.00000e+00  1.82589e-01  4.15333e-01  2.66933e-01  1.99577e-01  9.50000e+01  2.60000e+01  1.02000e+02  1.02000e+02  6.80000e+01  1.90000e+01  2.55333e+01 -4.95063e+00  2.63776e+00  2.67851e-01  7.86706e-01  5.56192e-01 -6.01309e-01  5.87554e-01 -5.41487e-01 -7.52783e-01 -1.89406e-01  6.30430e-01
3dsl1A1B_12      6.69896e-04  3.16941e-01  2.56399e-01  7.10173e-02  1.21212e-01  9.09091e-02  1.99647e-03  2.14116e-01  2.33318e-01  5.03029e-02  9.50000e+01  2.60000e+01  4.16000e+02  4.12000e+02  8.20000e+01  2.60000e+01  3.11010e+01 -1.17040e+01 -1.08068e+01  9.99582e-01 -2.84886e-02 -4.84206e-03 -2.31859e-02 -6.90676e-01 -7.22792e-01  1.72471e-02  7.22603e-01 -6.91048e-01
6ro0B1F1_12      6.68061e-04  2.93219e-01  2.88944e-01  9.24908e-02  5.71429e-02  0.00000e+00  5.57942e-02  2.38757e-01  2.12528e-01  6.24934e-02  9.50000e+01  2.60000e+01  1.97000e+02  9.80000e+01  5.90000e+01  2.40000e+01  4.84764e+00 -1.50338e+01  3.75343e+00 -8.47651e-01  2.19937e-01  4.82821e-01 -3.37052e-01  4.79571e-01 -8.10190e-01 -4.09737e-01 -8.49494e-01 -3.32378e-01
1l3p1A2A_12      6.68022e-04  3.38917e-01  2.37816e-01  1.06622e-01  6.52174e-02  0.00000e+00  5.02711e-02  1.80043e-01  7.60781e-02  9.91987e-02  9.50000e+01  2.60000e+01  1.02000e+02  1.02000e+02  6.90000e+01  2.20000e+01 -9.72960e+00 -1.79156e+01 -2.67519e+01  1.56164e-01 -9.63081e-01 -2.19288e-01 -9.64000e-01 -1.96982e-01  1.78613e-01 -2.15215e-01  1.83501e-01 -9.59172e-01
3gzf1A1C_21      6.67752e-04  2.38972e-01  1.82345e-01  1.21186e-01  1.11111e-01  1.25000e-01  2.05045e-01  7.41695e-01  9.18029e-01  3.02697e-01  9.50000e+01  2.60000e+01  9.20000e+01  9.60000e+01  6.20000e+01  1.20000e+01  1.55088e+01 -3.36420e+00  1.51322e+00  8.02936e-01  1.55073e-01  5.75540e-01 -2.95529e-01  9.42101e-01  1.58455e-01 -5.17645e-01 -2.97318e-01  8.02275e-01
1oh00A0B_12      6.67628e-04  3.52250e-01  3.44502e-01  5.65068e-02  5.12821e-02  1.05263e-01  4.51772e-02  2.08126e-01  1.34458e-01  3.96924e-02  9.50000e+01  2.60000e+01  1.25000e+02  1.28000e+02  7.60000e+01  2.60000e+01 -1.85514e+01 -3.10062e+01 -4.77672e+00  9.83009e-01  1.07907e-01 -1.48488e-01 -4.99181e-02 -6.21311e-01 -7.81973e-01 -1.76637e-01  7.76099e-01 -6.05368e-01
3mca1A1B_12      6.67492e-04  4.08851e-01  2.25632e-01  4.62810e-02  6.25000e-02  0.00000e+00  5.00484e-03  1.57675e-01  1.45855e-01  5.20121e-02  9.50000e+01  2.60000e+01  3.77000e+02  3.41000e+02  8.50000e+01  2.30000e+01  1.33543e+01 -2.13561e+01  1.96114e+01  1.09156e-01 -8.98273e-01  4.25665e-01 -4.13651e-01 -4.30433e-01 -8.02259e-01  9.03868e-01 -8.85056e-02 -4.18556e-01
6ppqD1G1_21      6.66444e-04  2.87239e-01  2.87094e-01  7.65086e-02  6.25000e-02  1.05263e-01  4.21485e-03  1.55913e-01  1.35666e-01  2.61456e-02  9.50000e+01  2.60000e+01  8.50000e+01  8.20000e+01  7.00000e+01  2.60000e+01 -1.46889e+01 -2.66226e+01 -9.38012e+00 -9.59552e-01  2.80607e-01  2.28030e-02 -1.53834e-01 -4.54760e-01 -8.77228e-01 -2.35786e-01 -8.45253e-01  4.79533e-01
1hkq0A0B_21      6.65422e-04  3.40075e-01  2.32825e-01  2.22564e-01  4.08163e-02  0.00000e+00  1.21058e-01  3.67662e-01  2.04281e-01  5.21846e-02  9.50000e+01  2.60000e+01  1.25000e+02  1.25000e+02  7.40000e+01  2.20000e+01  1.89782e+00 -1.48630e+01  2.81088e+01 -3.39347e-02 -9.85617e-01 -1.65553e-01  9.89168e-01 -5.67922e-02  1.35354e-01 -1.42809e-01 -1.59166e-01  9.76868e-01
6sl5E1F1_21      6.64995e-04  1.97873e-01  2.05429e-01  1.30802e-01  0.00000e+00  0.00000e+00  2.48838e-04  1.07140e-01  1.25832e-01  7.80283e-03  9.50000e+01  2.60000e+01  1.62000e+02  6.40000e+01  6.20000e+01  2.60000e+01  1.26855e+01 -1.90377e+01 -3.97643e+01 -4.61790e-01  8.86988e-01 -1.44417e-03  8.82509e-01  4.59294e-01 -1.01131e-01 -8.90385e-02 -4.79757e-02 -9.94872e-01
3l3b1A1B_21      6.64562e-04  2.84071e-01  2.51502e-01  2.59909e-02  1.07143e-01  1.33333e-01  1.21784e-03  1.03221e-01  1.32444e-01  3.53862e-02  9.50000e+01  2.60000e+01  2.13000e+02  2.10000e+02  7.10000e+01  2.60000e+01  2.51078e+01 -1.76684e+00 -1.28757e+01  5.13773e-01  8.10861e-01  2.80253e-01  2.02142e-01  2.03054e-01 -9.58075e-01 -8.33772e-01  5.48885e-01 -5.95858e-02
1c6v0A0X_21      6.64490e-04  2.77587e-01  3.33870e-01  3.43348e-02  0.00000e+00  2.00000e-01  2.68938e-03  1.36476e-01  1.38322e-01  1.73181e-02  9.50000e+01  2.60000e+01  5.50000e+01  1.48000e+02  4.30000e+01  2.60000e+01 -2.31931e+01 -2.45923e+01 -1.95819e+01  6.91792e-01  5.18929e-01 -5.02132e-01  4.75363e-01 -8.50725e-01 -2.24272e-01 -5.43557e-01 -8.35450e-02 -8.35204e-01
2btu0A0B_21      6.64406e-04  3.54418e-01  2.59670e-01  8.12665e-02  4.00000e-02  0.00000e+00  3.29884e-02  3.40172e-01  3.76827e-01  1.26196e-01  9.50000e+01  2.60000e+01  3.07000e+02  3.22000e+02  9.00000e+01  2.40000e+01  5.92544e+00  2.32344e+01 -2.82925e+01  9.42126e-01 -3.11845e-01  1.23089e-01 -3.16654e-01 -7.07097e-01  6.32254e-01 -1.10130e-01 -6.34639e-01 -7.64921e-01
3oam1A1B_21      6.64112e-04  2.93006e-01  2.84168e-01  1.87874e-02  2.12766e-02  0.00000e+00  1.36971e-04  1.21459e-01  1.91673e-01  1.29390e-02  9.50000e+01  2.60000e+01  2.51000e+02  2.52000e+02  7.10000e+01  2.60000e+01  1.55462e+01 -3.28962e+00  3.10206e+01  1.14581e-01  8.94166e-01 -4.32827e-01 -9.73457e-01  1.87955e-01  1.30590e-01  1.98121e-01  4.06375e-01  8.91968e-01
1lj20A0B_12      6.64013e-04  2.46956e-01  2.25718e-01  9.63365e-02  4.34783e-02  8.00000e-02  3.56043e-01  4.13093e-01  2.61590e-01  2.32224e-01  9.50000e+01  2.60000e+01  1.06000e+02  1.10000e+02  6.90000e+01  2.50000e+01 -1.82147e+01 -2.03640e+01 -1.83384e+00 -8.05838e-01 -4.25989e-01 -4.11288e-01  5.56661e-01 -3.08195e-01 -7.71456e-01  2.01875e-01 -8.50617e-01  4.85487e-01
2zz81A1B_12      6.63532e-04  5.11522e-01  2.83194e-01  2.68456e-02  1.11111e-01  0.00000e+00  2.87023e-04  1.93049e-01  1.33431e-01  2.02225e-02  9.50000e+01  2.60000e+01  2.30000e+02  2.30000e+02  9.10000e+01  2.30000e+01 -1.74622e+00 -1.25600e+01  2.56096e+01 -1.12543e-01 -9.88953e-01  9.64717e-02  5.09603e-01  2.59017e-02  8.60020e-01 -8.53018e-01  1.45951e-01  5.01058e-01
6ogtA1A2_12      6.63293e-04  3.18664e-01  3.45870e-01  3.37955e-02  2.85714e-02  0.00000e+00  1.21818e-02  1.84652e-01  2.09530e-01  9.03102e-03  9.50000e+01  2.60000e+01  9.90000e+01  9.90000e+01  5.20000e+01  2.60000e+01 -4.49847e+00  2.49586e+01 -3.22336e+01 -4.47967e-01 -8.83033e-01 -1.39924e-01 -8.50044e-01  3.72172e-01  3.72711e-01 -2.77041e-01  2.85904e-01 -9.17337e-01
3ph01A1C_12      6.63244e-04  1.77657e-01  1.62686e-01  7.38570e-02  4.16667e-02  0.00000e+00  5.45019e-04  5.82645e-02  1.59970e-01  1.45103e-02  9.50000e+01  2.60000e+01  6.00000e+01  5.30000e+01  5.00000e+01  2.00000e+01 -8.58561e+00 -3.25627e+01 -2.37588e+00  9.70183e-01  2.36587e-01  5.26416e-02  7.45586e-03  1.87957e-01 -9.82149e-01 -2.42258e-01  9.53257e-01  1.80589e-01
2w7r1A1B_21      6.62060e-04  2.82756e-01  3.01286e-01  8.51419e-02  1.71429e-01  4.76190e-02  2.71757e-01  3.68813e-01  1.71378e-01  2.33905e-01  9.50000e+01  2.60000e+01  9.50000e+01  9.50000e+01  6.40000e+01  2.40000e+01  6.46068e+00  3.48229e+01  1.08245e+00 -6.87944e-01  5.91800e-01  4.20127e-01  4.31209e-01 -1.32331e-01  8.92495e-01  5.83774e-01  7.95149e-01 -1.64154e-01
2gey0A0B_21      6.61688e-04  3.36445e-01  2.34029e-01  1.44472e-01  0.00000e+00  0.00000e+00  4.23715e-01  6.40397e-01  5.27853e-01  1.45845e-01  9.50000e+01  2.60000e+01  1.33000e+02  1.57000e+02  8.00000e+01  2.30000e+01  1.85362e+01  1.37172e+01 -1.27393e+01 -8.56714e-01 -3.24868e-01  4.00628e-01  1.13308e-01  6.39213e-01  7.60636e-01 -5.03193e-01  6.97042e-01 -5.10813e-01
4e45B1E1_21      6.61627e-04  1.94267e-01  1.68090e-01  5.78704e-02  1.66667e-01  1.25000e-01  4.28106e-01  5.37097e-01  4.57037e-01  3.96646e-01  9.50000e+01  2.60000e+01  1.05000e+02  7.40000e+01  4.90000e+01  2.20000e+01  1.58496e+01 -1.49133e+01 -1.43952e+00  1.80076e-01 -1.61021e-01  9.70384e-01 -1.44833e-01 -9.80099e-01 -1.35757e-01  9.72932e-01 -1.16097e-01 -1.99813e-01
6u8mB1C1_12      6.60725e-04  3.12809e-01  2.07657e-01  1.88889e-01  5.71429e-02  6.66667e-02  2.03805e-01  5.12021e-01  3.67518e-01  2.66235e-01  9.50000e+01  2.60000e+01  1.10000e+02  1.50000e+01  7.20000e+01  1.50000e+01 -1.72725e+01  3.43784e+01  2.93513e+00 -7.47613e-02  7.83398e-01 -6.17008e-01  1.41899e-01  6.20801e-01  7.71020e-01  9.87054e-01 -2.99107e-02 -1.57576e-01
4tnfA1A2_12      6.60246e-04  4.73504e-01  2.42049e-01  9.92481e-02  1.73913e-01  0.00000e+00  1.48753e-02  2.66587e-01  1.58514e-01  8.20427e-02  9.50000e+01  2.60000e+01  1.15000e+02  1.15000e+02  7.30000e+01  2.40000e+01 -1.86747e+01  2.05048e+01 -2.81808e+01  5.24128e-01  4.84923e-01 -7.00100e-01  8.38966e-01 -4.35289e-01  3.26588e-01 -1.46376e-01 -7.58534e-01 -6.34981e-01
4tngB1B2_12      6.60042e-04  4.70481e-01  2.35029e-01  8.99225e-02  1.42857e-01  0.00000e+00  1.56650e-02  2.57168e-01  1.65709e-01  8.53320e-02  9.50000e+01  2.60000e+01  1.15000e+02  1.15000e+02  7.40000e+01  2.40000e+01 -1.77157e+01  1.91827e+01 -2.87110e+01  4.98019e-01  5.31415e-01 -6.85256e-01  8.45207e-01 -4.74175e-01  2.46544e-01 -1.93914e-01 -7.01966e-01 -6.85303e-01
6r35A1B1_12      6.59959e-04  4.33984e-01  2.91463e-01  4.81283e-02  1.34615e-01  8.33333e-02  8.45330e-02  2.13220e-01  8.09710e-02  6.14685e-02  9.50000e+01  2.60000e+01  1.14000e+02  1.14000e+02  7.90000e+01  2.40000e+01 -3.99541e+00  1.72981e+01 -2.79535e+01  5.77208e-01 -7.88224e-01 -2.13387e-01 -1.35840e-01 -3.50353e-01  9.26715e-01 -8.05220e-01 -5.05921e-01 -3.09299e-01
3ifu1A2A_12      6.59641e-04  2.75320e-01  2.15841e-01  4.85612e-02  6.25000e-02  1.42857e-01  5.32227e-04  1.23634e-01  1.65551e-01  4.50583e-02  9.50000e+01  2.60000e+01  1.75000e+02  1.75000e+02  6.30000e+01  2.60000e+01  5.22116e+00  8.71331e+00  1.02579e+01 -3.67370e-01 -7.53127e-01  5.45746e-01 -2.24232e-01 -4.97749e-01 -8.37834e-01  9.02640e-01 -4.30168e-01  1.39831e-02
6uagA1B1_12      6.59472e-04  2.41317e-01  1.64752e-01  3.34426e-02  6.38298e-02  8.33333e-02  9.23480e-02  2.16727e-01  3.01046e-01  1.49497e-01  9.50000e+01  2.60000e+01  9.40000e+01  9.10000e+01  4.80000e+01  2.40000e+01 -9.40455e+00 -2.61554e+00 -1.36649e+00  2.22194e-01  7.43311e-01 -6.30967e-01  9.44269e-01 -3.25255e-01 -5.06442e-02 -2.42870e-01 -5.84550e-01 -7.74155e-01
1sq00A0B_21      6.59134e-04  2.36758e-01  2.31280e-01  2.07743e-02  6.45161e-02  0.00000e+00  4.58761e-06  6.92969e-02  1.61738e-01  1.99464e-02  9.50000e+01  2.60000e+01  2.65000e+02  1.98000e+02  7.80000e+01  2.60000e+01 -1.47033e+01 -1.07563e+01 -8.43069e+00  5.31893e-01 -7.23387e-01  4.40229e-01  6.99986e-01  8.30220e-02 -7.09314e-01  4.76560e-01  6.85433e-01  5.50520e-01
5hjzA1B1_21      6.59095e-04  2.77645e-01  2.41934e-01  3.10757e-02  3.44828e-02  1.00000e-01  5.51527e-04  9.68594e-02  1.51015e-01  1.11919e-02  9.50000e+01  2.60000e+01  1.16000e+02  1.14000e+02  7.70000e+01  2.40000e+01  3.59797e+00  2.48782e+01 -3.36137e+01 -3.72949e-01 -7.68293e-01  5.20226e-01 -9.05288e-01  4.24201e-01 -2.25197e-02 -2.03379e-01 -4.79353e-01 -8.53732e-01
3kcq1A2C_12      6.58993e-04  3.44004e-01  2.67679e-01  9.30403e-02  4.54545e-02  4.34783e-02  8.07781e-02  2.58249e-01  1.80958e-01  9.51152e-02  9.50000e+01  2.60000e+01  2.07000e+02  2.09000e+02  6.90000e+01  2.60000e+01 -1.04735e+00  3.05664e-01  1.32071e+01  9.65021e-01 -9.75839e-02  2.43334e-01 -1.29809e-01  6.28546e-01  7.66864e-01 -2.27780e-01 -7.71627e-01  5.93893e-01
3pyi1B1A_12      6.58911e-04  3.74951e-01  2.80728e-01  6.71378e-02  1.14286e-01  1.17647e-01  1.87609e-01  2.80521e-01  1.27654e-01  7.95757e-02  9.50000e+01  2.60000e+01  1.43000e+02  1.42000e+02  7.10000e+01  2.60000e+01 -3.74521e+01  1.69254e+01  1.35463e+01  4.90943e-01 -4.83602e-01 -7.24641e-01  8.69935e-01  3.16803e-01  3.77955e-01  4.67886e-02 -8.15944e-01  5.76235e-01
6xvdU1P1_21      6.57364e-04  9.91715e-02  3.05656e-01  7.59124e-02  0.00000e+00  1.66667e-01  9.38878e-03  8.48294e-02  1.13493e-01  4.70585e-02  9.50000e+01  2.60000e+01  1.20000e+01  2.47000e+02  1.20000e+01  2.60000e+01  3.80676e+01 -7.22870e+00 -7.92322e+00 -6.83770e-01 -6.11142e-02  7.27134e-01 -4.02419e-01  8.62835e-01 -3.05900e-01 -6.08702e-01 -5.01778e-01 -6.14574e-01
